ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
40-23-42-1	40	23-420	kalta	k a l t a	1.0	False	
40-23-44-1	40	23-440	wanku	w a n k u	1.0	False	
40-23-54-1	40	23-540	sitowu	s i t o w u	0.0	False	
40-23-55-1	40	23-550	lhele	lˠ e l e	0.0	False	
40-23-56-1	40	23-560	wuteya	w u t e j a	1.0	False	
40-23-565-1	40	23-565	kalmelu	k a l m e l u	1.0	False	
40-23-24-1	40	23-240	tottelhuhis	t o t t e lˠ u h i s	0.0	False	
40-23-57-1	40	23-570	plastiku	p l a s t i k u	1.0	False	
40-23-59-1	40	23-590	yukwas	y u kʷ a s	0.0	False	
40-23-62-1	40	23-620	sine	s i n e	1.0	False	
40-23-63-1	40	23-630	musika	m u s i k a	1.0	False	
40-23-64-1	40	23-640	tochus	t o tʃ u s	0.0	False	
40-23-6-1	40	23-600	diario	d i a r i o	1.0	False	
40-23-39-1	40	23-390	numelu	n u m e l u	1.0	False	
40-23-155-1	40	23-155	wapulh	w a p u l̥	0.75	False	
40-23-18-1	40	23-180	fwulena	fʷ u l e n a	1.0	False	
40-23-185-1	40	23-185	mutul	m u t u l	1.0	False	
40-23-19-1	40	23-190	tochemetcha	t o tʃ e m e t tʃ a	0.0	False	
40-23-13-1	40	23-130	wisikleta	w i s i k l e t a	1.0	False	
40-23-395-1	40	23-395	kaye	k a j e	1.0	False	
40-19-445-1	40	19-445	ilanhi	i l a n̥ i	0.0	False	
40-19-565-1	40	19-565	hiw’enhu lhip	h i w ʔ e n̥ u # lˠ i p	0.0	False	
40-23-35-1	40	23-350	patente	p a t e n t e	1.0	False	
40-24-01-1	40	24-010	ihi	i h i	0.0	False	
40-24-01-2	40	24-010	hope	h o p e	0.0	False	
40-24-13-1	40	24-130	molhyej	m o lˠ j e x	0.0	False	0.114942528736
40-24-07-1	40	24-070	tojha	t o xʰ a	0.0	False	
40-24-09-1	40	24-090	ikana	i k a n a	0.0	False	
40-24-1-1	40	24-100	iknhi	i k n̥ i	0.0	False	
40-24-11-1	40	24-110	elh	e l̥	0.0	False	
40-4-493-1	40	4-493	tose’	t o s e ʔ	0.0	False	
40-23-9-1	40	23-900	kusilu	k u s i l u	1.0	False	
40-23-9-2	40	23-900	te	t e	1.0	False	
40-23-91-1	40	23-910	kafwe	k a fʷ e	1.0	False	
40-24-12-1	40	24-120	lawhoy elh	l a w̥ o j # e l̥	0.0	False	
40-3-862-1	40	3-862	mawu	m a w u	0.0	False	
40-3-863-1	40	3-863	moy’o	m o j ʔ o	0.0	False	
40-3-865-1	40	3-865	asnaj	a s n a x	0.0	False	
40-3-871-1	40	3-871	ts’iwase	ts ʔ i w a s e	0.0	False	
40-3-872-1	40	3-872	ts’iwase	ts ʔ i w a s e	0.0	False	
40-3-873-1	40	3-873	onholotaj	o n̥ o l o t a x	0.0	False	
40-8-29-1	40	8-290	lasu	l a s u	1.0	False	
40-4-465-1	40	4-465	tosot	t o s o t	0.0	False	
40-22-5-1	40	22-500	tolhiktsek	t o lˠ i k ts e k	0.0	False	
40-22-51-1	40	22-510	tiwutesa	t i w u t e s a	0.0	False	
40-3-8112-1	40	3-811	lha’	lˠ a ʔ	0.0	True	0.0493421052632
40-3-99-1	40	3-990	yel’a	y e l ʔ a	0.0	False	
40-9-93-1	40	9-930	tente	t e n t e	0.0	False	
40-9-92-1	40	9-920	niyokw	n i j o kʷ	0.0	False	
40-7-65-1	40	7-650	tochotw’et	t o tʃ o t wˀ e t	0.0	False	
40-3-597-1	40	3-597	askan	a s k a n	0.0	False	
40-3-834-1	40	3-834	hal’owu	h a l ʔ o w u	0.0	False	
40-3-835-1	40	3-835	fwech’ataj	fʷ e tʃ ʔ a t a x	0.0	False	
40-3-89-1	40	3-890	selaj	s e l a x	0.0	False	
40-3-598-1	40	3-598	tuk	t u k	0.5	False	
40-3-9-1	40	3-900	hay’oj	h a j ʔ o x	0.0	False	
40-5-983-1	40	5-983	manyuku	m a n j u k u	1.0	False	
40-7-66-1	40	7-660	tofweyekw	t o fʷ e j e kʷ	0.0	False	
40-3-913-1	40	3-913	aypas	a j p a s	0.0	False	
40-9-9-1	40	9-900	tachemhunot	t a tʃ e m̥ u n o t	0.0	False	
40-9-91-1	40	9-910	tokach’u	t o k a tʃ ʔ u	0.0	False	
40-10-58-1	40	10-580	yople law’et	y o p l e # l a w ʔ e t	0.0	False	
40-3-917-1	40	3-917	tulutaj	t u l u t a x	1.0	False	
40-1-411-1	40	1-411	tayhi	t a j h i	0.0	False	
40-1-831-1	40	1-831	fwak	fʷ a k	0.0	False	0.225158562368
40-2-4711-1	40	2-471	tochotilis	t o tʃ o t i l i s	0.0	False	0.187074829932
40-2-931-1	40	2-931	lham	lˠ a m	0.0	False	0.0580945003873
40-2-932-1	40	2-932	lham	lˠ a m	0.0	False	0.0531537916371
40-2-933-1	40	2-933	lham	lˠ a m	0.0	False	0.03367003367
40-4-741-1	40	4-741	tow’atshancheyaj	t o w ʔ a tsʰ a n tʃ e j a x	0.0	False	0.283018867925
40-4-771-1	40	4-771	tshowet p’itsek	tsʰ o w e t # p ʔ i ts e k	0.0	False	0.263852242744
40-4-844-1	40	4-844	wit’oy	w i t ʔ o j	0.0	False	0.338235294118
40-7-232-1	40	7-232	kandawu	k a n d a w u	1.0	False	0.456928838951
40-8-121-1	40	8-121	alusw’et	a l u s + wˀ e t	0.0	False	0.161290322581
40-12-081-1	40	12-081	ipe’	i p e ʔ	0.0	False	0.0313088512241
40-13-231-1	40	13-231	lhip	lˠ i p	0.0	False	0.162857142857
40-13-331-1	40	13-331	ts’ilaklhi	ts ʔ i l a k lˠ i	0.0	False	0.102409638554
40-14-411-1	40	14-411	fwala	fʷ a l a	0.0	False	0.190265486726
40-22-131-1	40	22-131	inlesia	i n l e s i a	1.0	False	0.658482142857
40-24-14-1	40	24-140	maych’’i	m a j tʃ <?> i	0.0	False	0.106382978723
40-4-7501-1	40	4-750	tolonek	t o l o n e k	0.0	False	0.204545454545
40-4-8541-1	40	4-854	chasmajlhi	tʃ a s m a x lˠ i	0.0	False	0.0925196850394
40-9-111-1	40	9-111	yenlhi	y e n lˠ i	0.0	False	0.0799637899819
40-4-431-1	40	4-431	tots’e	t o ts ʔ e	0.0	False	0.156612529002
40-24-04-1	40	24-040	lhoy’a	lˠ o j ʔ a	0.0	False	0.09375
